year,county_id,county_name,condition,nhs_type,deck_area_thou,count_bridges
1993,42017,Bucks,All,All,3905.7,696
1993,42017,Bucks,All,NHS,2754,246
1993,42017,Bucks,All,Non-NHS,1151.7,450
1993,42017,Bucks,Fair,All,1884.8,413
1993,42017,Bucks,Fair,NHS,1221.8,168
1993,42017,Bucks,Fair,Non-NHS,663.1,245
1993,42017,Bucks,Good,All,881,148
1993,42017,Bucks,Good,NHS,572.5,40
1993,42017,Bucks,Good,Non-NHS,308.5,108
1993,42017,Bucks,Poor,All,1140,135
1993,42017,Bucks,Poor,NHS,959.8,38
1993,42017,Bucks,Poor,Non-NHS,180.1,97
1993,34005,Burlington,All,All,2338.2,329
1993,34005,Burlington,All,NHS,1646.7,110
1993,34005,Burlington,All,Non-NHS,691.5,219
1993,34005,Burlington,Fair,All,1007.6,145
1993,34005,Burlington,Fair,NHS,735.2,46
1993,34005,Burlington,Fair,Non-NHS,272.4,99
1993,34005,Burlington,Good,All,1090.9,133
1993,34005,Burlington,Good,NHS,757.8,52
1993,34005,Burlington,Good,Non-NHS,333.1,81
1993,34005,Burlington,Poor,All,239.7,51
1993,34005,Burlington,Poor,NHS,153.7,12
1993,34005,Burlington,Poor,Non-NHS,86,39
1993,34007,Camden,All,All,3751.7,248
1993,34007,Camden,All,NHS,3105.9,138
1993,34007,Camden,All,Non-NHS,645.7,110
1993,34007,Camden,Fair,All,2416.4,133
1993,34007,Camden,Fair,NHS,2000.2,72
1993,34007,Camden,Fair,Non-NHS,416.2,61
1993,34007,Camden,Good,All,974.7,72
1993,34007,Camden,Good,NHS,826.7,43
1993,34007,Camden,Good,Non-NHS,147.9,29
1993,34007,Camden,Poor,All,360.6,43
1993,34007,Camden,Poor,NHS,279,23
1993,34007,Camden,Poor,Non-NHS,81.6,20
1993,42029,Chester,All,All,1835.1,632
1993,42029,Chester,All,NHS,860.4,172
1993,42029,Chester,All,Non-NHS,974.7,460
1993,42029,Chester,Fair,All,1263.2,392
1993,42029,Chester,Fair,NHS,665.5,121
1993,42029,Chester,Fair,Non-NHS,597.7,271
1993,42029,Chester,Good,All,283.9,129
1993,42029,Chester,Good,NHS,93,34
1993,42029,Chester,Good,Non-NHS,190.9,95
1993,42029,Chester,Poor,All,288,111
1993,42029,Chester,Poor,NHS,101.9,17
1993,42029,Chester,Poor,Non-NHS,186.1,94
1993,42045,Delaware,All,All,3714.9,375
1993,42045,Delaware,All,NHS,3074.3,191
1993,42045,Delaware,All,Non-NHS,640.6,184
1993,42045,Delaware,Fair,All,1457.7,168
1993,42045,Delaware,Fair,NHS,1189.9,88
1993,42045,Delaware,Fair,Non-NHS,267.8,80
1993,42045,Delaware,Good,All,1926.6,151
1993,42045,Delaware,Good,NHS,1713.1,89
1993,42045,Delaware,Good,Non-NHS,213.5,62
1993,42045,Delaware,Poor,All,330.6,56
1993,42045,Delaware,Poor,NHS,171.3,14
1993,42045,Delaware,Poor,Non-NHS,159.3,42
1993,34015,Gloucester,All,All,2363.4,245
1993,34015,Gloucester,All,NHS,1414.3,92
1993,34015,Gloucester,All,Non-NHS,949.1,153
1993,34015,Gloucester,Fair,All,986.2,93
1993,34015,Gloucester,Fair,NHS,784.1,37
1993,34015,Gloucester,Fair,Non-NHS,202,56
1993,34015,Gloucester,Good,All,1200.9,126
1993,34015,Gloucester,Good,NHS,531.2,47
1993,34015,Gloucester,Good,Non-NHS,669.8,79
1993,34015,Gloucester,Poor,All,176.3,26
1993,34015,Gloucester,Poor,NHS,99,8
1993,34015,Gloucester,Poor,Non-NHS,77.3,18
1993,34021,Mercer,All,All,1977.8,327
1993,34021,Mercer,All,NHS,1086.9,128
1993,34021,Mercer,All,Non-NHS,890.9,199
1993,34021,Mercer,Fair,All,784.3,136
1993,34021,Mercer,Fair,NHS,463.9,53
1993,34021,Mercer,Fair,Non-NHS,320.4,83
1993,34021,Mercer,Good,All,948.6,122
1993,34021,Mercer,Good,NHS,534.2,57
1993,34021,Mercer,Good,Non-NHS,414.4,65
1993,34021,Mercer,Poor,All,244.9,69
1993,34021,Mercer,Poor,NHS,88.8,18
1993,34021,Mercer,Poor,Non-NHS,156.1,51
1993,42091,Montgomery,All,All,4725.6,753
1993,42091,Montgomery,All,NHS,3506.9,327
1993,42091,Montgomery,All,Non-NHS,1218.7,426
1993,42091,Montgomery,Fair,All,2938.2,386
1993,42091,Montgomery,Fair,NHS,2460,194
1993,42091,Montgomery,Fair,Non-NHS,478.2,192
1993,42091,Montgomery,Good,All,989.6,185
1993,42091,Montgomery,Good,NHS,622.4,91
1993,42091,Montgomery,Good,Non-NHS,367.2,94
1993,42091,Montgomery,Poor,All,797.8,182
1993,42091,Montgomery,Poor,NHS,424.5,42
1993,42091,Montgomery,Poor,Non-NHS,373.3,140
1993,42101,Philadelphia,All,All,15518.2,544
1993,42101,Philadelphia,All,NHS,13701.4,327
1993,42101,Philadelphia,All,Non-NHS,1816.8,217
1993,42101,Philadelphia,Fair,All,10918.8,291
1993,42101,Philadelphia,Fair,NHS,10026.4,189
1993,42101,Philadelphia,Fair,Non-NHS,892.4,102
1993,42101,Philadelphia,Good,All,1942.6,128
1993,42101,Philadelphia,Good,NHS,1606.8,78
1993,42101,Philadelphia,Good,Non-NHS,335.7,50
1993,42101,Philadelphia,Poor,All,2656.8,125
1993,42101,Philadelphia,Poor,NHS,2068.2,60
1993,42101,Philadelphia,Poor,Non-NHS,588.6,65
1994,42017,Bucks,All,All,3905,697
1994,42017,Bucks,All,NHS,1917.5,219
1994,42017,Bucks,All,Non-NHS,1987.6,478
1994,42017,Bucks,Fair,All,1881.3,418
1994,42017,Bucks,Fair,NHS,1107.5,151
1994,42017,Bucks,Fair,Non-NHS,773.8,267
1994,42017,Bucks,Good,All,882.5,144
1994,42017,Bucks,Good,NHS,444,37
1994,42017,Bucks,Good,Non-NHS,438.5,107
1994,42017,Bucks,Poor,All,1141.3,135
1994,42017,Bucks,Poor,NHS,365.9,31
1994,42017,Bucks,Poor,Non-NHS,775.3,104
1994,34005,Burlington,All,All,2350.5,330
1994,34005,Burlington,All,NHS,1671.1,110
1994,34005,Burlington,All,Non-NHS,679.4,220
1994,34005,Burlington,Fair,All,1017.5,146
1994,34005,Burlington,Fair,NHS,739.9,46
1994,34005,Burlington,Fair,Non-NHS,277.7,100
1994,34005,Burlington,Good,All,1110.3,135
1994,34005,Burlington,Good,NHS,784.7,53
1994,34005,Burlington,Good,Non-NHS,325.6,82
1994,34005,Burlington,Poor,All,222.6,49
1994,34005,Burlington,Poor,NHS,146.5,11
1994,34005,Burlington,Poor,Non-NHS,76.1,38
1994,34007,Camden,All,All,3742.6,248
1994,34007,Camden,All,NHS,3092.1,138
1994,34007,Camden,All,Non-NHS,650.5,110
1994,34007,Camden,Fair,All,2501.2,138
1994,34007,Camden,Fair,NHS,2091.4,80
1994,34007,Camden,Fair,Non-NHS,409.8,58
1994,34007,Camden,Good,All,971.8,70
1994,34007,Camden,Good,NHS,822.9,41
1994,34007,Camden,Good,Non-NHS,149,29
1994,34007,Camden,Poor,All,269.5,40
1994,34007,Camden,Poor,NHS,177.9,17
1994,34007,Camden,Poor,Non-NHS,91.7,23
1994,42029,Chester,All,All,1844.7,634
1994,42029,Chester,All,NHS,780.6,167
1994,42029,Chester,All,Non-NHS,1064.1,467
1994,42029,Chester,Fair,All,1248.1,386
1994,42029,Chester,Fair,NHS,603.9,114
1994,42029,Chester,Fair,Non-NHS,644.2,272
1994,42029,Chester,Good,All,340.7,142
1994,42029,Chester,Good,NHS,115,39
1994,42029,Chester,Good,Non-NHS,225.7,103
1994,42029,Chester,Poor,All,255.9,106
1994,42029,Chester,Poor,NHS,61.6,14
1994,42029,Chester,Poor,Non-NHS,194.2,92
1994,42045,Delaware,All,All,3712.4,373
1994,42045,Delaware,All,NHS,2648.8,162
1994,42045,Delaware,All,Non-NHS,1063.6,211
1994,42045,Delaware,Fair,All,1311.9,156
1994,42045,Delaware,Fair,NHS,886.1,60
1994,42045,Delaware,Fair,Non-NHS,425.8,96
1994,42045,Delaware,Good,All,2097.3,164
1994,42045,Delaware,Good,NHS,1611.5,90
1994,42045,Delaware,Good,Non-NHS,485.8,74
1994,42045,Delaware,Poor,All,303.2,53
1994,42045,Delaware,Poor,NHS,151.2,12
1994,42045,Delaware,Poor,Non-NHS,152,41
1994,34015,Gloucester,All,All,2378.8,245
1994,34015,Gloucester,All,NHS,1433.3,92
1994,34015,Gloucester,All,Non-NHS,945.5,153
1994,34015,Gloucester,Fair,All,1039.8,109
1994,34015,Gloucester,Fair,NHS,815,40
1994,34015,Gloucester,Fair,Non-NHS,224.8,69
1994,34015,Gloucester,Good,All,1185.5,112
1994,34015,Gloucester,Good,NHS,539.1,45
1994,34015,Gloucester,Good,Non-NHS,646.4,67
1994,34015,Gloucester,Poor,All,153.5,24
1994,34015,Gloucester,Poor,NHS,79.2,7
1994,34015,Gloucester,Poor,Non-NHS,74.3,17
1994,34021,Mercer,All,All,1981.8,328
1994,34021,Mercer,All,NHS,1091,129
1994,34021,Mercer,All,Non-NHS,890.8,199
1994,34021,Mercer,Fair,All,793.9,135
1994,34021,Mercer,Fair,NHS,475.7,54
1994,34021,Mercer,Fair,Non-NHS,318.2,81
1994,34021,Mercer,Good,All,943.8,122
1994,34021,Mercer,Good,NHS,527.7,56
1994,34021,Mercer,Good,Non-NHS,416.1,66
1994,34021,Mercer,Poor,All,244.2,71
1994,34021,Mercer,Poor,NHS,87.7,19
1994,34021,Mercer,Poor,Non-NHS,156.5,52
1994,42091,Montgomery,All,All,4844.8,758
1994,42091,Montgomery,All,NHS,3078.4,289
1994,42091,Montgomery,All,Non-NHS,1766.4,469
1994,42091,Montgomery,Fair,All,2874,386
1994,42091,Montgomery,Fair,NHS,2072.3,172
